,player_win,player_loss,push,win_push,total_hands,win_pct,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_ten,dealer_bust,dealer_draw,dealer_21_draw,dealer_ten_pct,dealer_bust_pct,dealer_draw_pct,dealer_21_draw_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,23,23,1,24,47,0.489,0.511,4,0,1,4,5,14,10,10,4,0.298,0.213,0.213,0.085,17.709,88,5
0,18,24,2,20,44,0.409,0.455,2,1,0.667,2,3,9,11,19,2,0.205,0.25,0.432,0.045,17.708,89,5
0,21,19,5,26,45,0.467,0.578,2,3,0.4,2,0,10,12,15,3,0.222,0.267,0.333,0.067,17.711,90,5
0,18,21,5,23,44,0.409,0.523,2,2,0.5,2,8,15,12,9,0,0.341,0.273,0.205,0,17.714,91,5
0,23,16,8,31,47,0.489,0.66,2,4,0.333,3,3,10,11,16,2,0.213,0.234,0.34,0.043,17.714,92,5
0,16,26,4,20,46,0.348,0.435,1,3,0.25,0,3,13,9,14,2,0.283,0.196,0.304,0.043,17.719,93,5
0,13,25,6,19,44,0.295,0.432,1,0,1,2,2,14,5,17,4,0.318,0.114,0.386,0.091,17.71,94,5
0,15,28,1,16,44,0.341,0.364,2,2,0.5,2,1,11,9,11,3,0.25,0.205,0.25,0.068,17.698,95,5
0,17,26,1,18,44,0.386,0.409,4,4,0.5,2,3,16,11,11,5,0.364,0.25,0.25,0.114,17.692,96,5
0,16,29,2,18,47,0.34,0.383,5,4,0.556,1,5,16,7,19,3,0.34,0.149,0.404,0.064,17.258,1,5
0,21,19,4,25,44,0.477,0.568,2,0,1,1,3,17,14,10,2,0.386,0.318,0.227,0.045,17.375,2,5
0,17,29,2,19,48,0.354,0.396,3,1,0.75,2,3,12,6,17,4,0.25,0.125,0.354,0.083,17.159,3,5
0,23,18,3,26,44,0.523,0.591,3,3,0.5,4,1,15,9,11,3,0.341,0.205,0.25,0.068,17.252,4,5
0,22,20,2,24,44,0.5,0.545,5,0,1,3,2,16,14,10,1,0.364,0.318,0.227,0.023,17.205,5,5
0,26,16,3,29,45,0.578,0.644,5,1,0.833,1,1,12,14,10,0,0.267,0.311,0.222,0,17.236,6,5
0,22,21,2,24,45,0.489,0.533,4,1,0.8,2,2,12,11,11,1,0.267,0.244,0.244,0.022,17.221,7,5
0,24,24,3,27,51,0.471,0.529,5,4,0.556,3,5,14,12,11,1,0.275,0.235,0.216,0.02,17.218,8,5
0,26,15,3,29,44,0.591,0.659,4,1,0.8,6,1,12,12,15,5,0.273,0.273,0.341,0.114,17.089,9,5
0,17,28,3,20,48,0.354,0.417,4,0,1,2,3,10,10,14,1,0.208,0.208,0.292,0.021,17.148,10,5
0,15,27,6,21,48,0.312,0.438,2,4,0.333,4,1,16,4,17,3,0.333,0.083,0.354,0.062,17.164,11,5
0,21,19,5,26,45,0.467,0.578,1,2,0.333,3,2,16,11,13,4,0.356,0.244,0.289,0.089,17.171,12,5
0,19,29,2,21,50,0.38,0.42,2,9,0.182,2,2,14,10,14,3,0.28,0.2,0.28,0.06,17.245,13,5
0,12,31,3,15,46,0.261,0.326,0,5,0,2,3,15,4,14,5,0.326,0.087,0.304,0.109,17.276,14,5
0,27,21,2,29,50,0.54,0.58,3,4,0.429,5,2,12,11,11,2,0.24,0.22,0.22,0.04,17.276,15,5
0,21,19,4,25,44,0.477,0.568,4,2,0.667,1,1,14,8,14,1,0.318,0.182,0.318,0.023,17.333,16,5
0,17,24,3,20,44,0.386,0.455,6,1,0.857,0,3,13,13,12,1,0.295,0.295,0.273,0.023,17.357,17,5
0,21,21,4,25,46,0.457,0.543,4,1,0.8,2,2,13,11,16,8,0.283,0.239,0.348,0.174,17.356,18,5
0,23,20,3,26,46,0.5,0.565,6,2,0.75,3,2,13,13,13,3,0.283,0.283,0.283,0.065,17.371,19,5
0,18,25,2,20,45,0.4,0.444,4,1,0.8,2,5,10,11,11,3,0.222,0.244,0.244,0.067,17.385,20,5
0,17,25,4,21,46,0.37,0.457,5,2,0.714,5,4,14,3,19,4,0.304,0.065,0.413,0.087,17.392,21,5
0,20,21,4,24,45,0.444,0.533,2,1,0.667,0,5,11,8,18,4,0.244,0.178,0.4,0.089,17.43,22,5
0,17,25,4,21,46,0.37,0.457,2,1,0.667,3,4,18,9,14,3,0.391,0.196,0.304,0.065,17.443,23,5
0,18,25,4,22,47,0.383,0.468,5,2,0.714,2,2,10,9,14,3,0.213,0.191,0.298,0.064,17.453,24,5
0,23,19,3,26,45,0.511,0.578,4,1,0.8,2,3,13,12,11,2,0.289,0.267,0.244,0.044,17.463,25,5
0,18,22,6,24,46,0.391,0.522,2,3,0.4,1,2,11,9,16,1,0.239,0.196,0.348,0.022,17.464,26,5
0,18,27,1,19,46,0.391,0.413,3,1,0.75,2,5,13,8,13,3,0.283,0.174,0.283,0.065,17.487,27,5
0,23,22,2,25,47,0.489,0.532,2,3,0.4,3,4,14,14,7,1,0.298,0.298,0.149,0.021,17.476,28,5
0,18,22,7,25,47,0.383,0.532,1,2,0.333,2,3,12,8,15,3,0.255,0.17,0.319,0.064,17.499,29,5
0,18,23,3,21,44,0.409,0.477,3,3,0.5,0,0,10,11,14,5,0.227,0.25,0.318,0.114,17.506,30,5
0,27,21,0,27,48,0.562,0.562,2,1,0.667,3,5,16,13,9,2,0.333,0.271,0.188,0.042,17.479,31,5
0,27,18,1,28,46,0.587,0.609,1,2,0.333,4,1,13,14,13,1,0.283,0.304,0.283,0.022,17.489,32,5
0,13,22,9,22,44,0.295,0.5,3,2,0.6,2,4,17,7,17,7,0.386,0.159,0.386,0.159,17.524,33,5
0,24,17,4,28,45,0.533,0.622,6,2,0.75,2,1,12,15,7,2,0.267,0.333,0.156,0.044,17.507,34,5
0,20,24,6,26,50,0.4,0.52,4,2,0.667,4,1,14,7,15,6,0.28,0.14,0.3,0.12,17.503,35,5
0,19,23,4,23,46,0.413,0.5,3,0,1,2,2,18,10,15,2,0.391,0.217,0.326,0.043,17.49,36,5
0,24,16,5,29,45,0.533,0.644,3,2,0.6,2,0,16,15,12,6,0.356,0.333,0.267,0.133,17.501,37,5
0,24,17,5,29,46,0.522,0.63,4,0,1,3,2,17,9,15,1,0.37,0.196,0.326,0.022,17.502,38,5
0,16,26,4,20,46,0.348,0.435,1,0,1,2,2,18,12,11,2,0.391,0.261,0.239,0.043,17.519,39,5
0,17,24,3,20,44,0.386,0.455,1,1,0.5,2,1,10,10,14,5,0.227,0.227,0.318,0.114,17.502,40,5
0,19,20,5,24,44,0.432,0.545,3,3,0.5,3,3,16,8,14,1,0.364,0.182,0.318,0.023,17.502,41,5
0,22,23,7,29,52,0.423,0.558,4,3,0.571,2,2,19,10,14,2,0.365,0.192,0.269,0.038,17.507,42,5
0,21,24,2,23,47,0.447,0.489,0,1,0,3,1,10,7,17,2,0.213,0.149,0.362,0.043,17.492,43,5
0,18,25,6,24,49,0.367,0.49,1,1,0.5,4,4,15,8,13,1,0.306,0.163,0.265,0.02,17.487,44,5
0,19,22,5,24,46,0.413,0.522,1,2,0.333,2,1,19,5,16,4,0.413,0.109,0.348,0.087,17.497,45,5
0,22,21,3,25,46,0.478,0.543,1,4,0.2,1,4,13,10,20,6,0.283,0.217,0.435,0.13,17.514,46,5
0,27,15,2,29,44,0.614,0.659,3,2,0.6,4,0,15,9,15,5,0.341,0.205,0.341,0.114,17.51,47,5
0,16,24,4,20,44,0.364,0.455,1,2,0.333,1,1,15,9,14,2,0.341,0.205,0.318,0.045,17.524,48,5
0,15,26,3,18,44,0.341,0.409,3,2,0.6,0,2,16,9,15,3,0.364,0.205,0.341,0.068,17.533,49,5
0,22,19,6,28,47,0.468,0.596,3,2,0.6,5,2,16,10,9,2,0.34,0.213,0.191,0.043,17.517,50,5
0,23,21,1,24,45,0.511,0.533,2,2,0.5,2,3,18,9,15,4,0.4,0.2,0.333,0.089,17.522,51,5
0,16,24,4,20,44,0.364,0.455,1,3,0.25,2,3,13,10,11,1,0.295,0.227,0.25,0.023,17.531,52,5
0,23,14,7,30,44,0.523,0.682,3,3,0.5,2,1,19,13,13,4,0.432,0.295,0.295,0.091,17.535,53,5
0,15,23,8,23,46,0.326,0.5,1,3,0.25,1,2,16,6,14,2,0.348,0.13,0.304,0.043,17.538,54,5
0,20,20,6,26,46,0.435,0.565,1,4,0.2,1,1,14,9,17,2,0.304,0.196,0.37,0.043,17.554,55,5
0,27,18,0,27,45,0.6,0.6,2,2,0.5,1,2,12,15,9,0,0.267,0.333,0.2,0,17.543,56,5
0,23,18,4,27,45,0.511,0.6,1,2,0.333,2,0,16,9,17,1,0.356,0.2,0.378,0.022,17.557,57,5
0,12,30,5,17,47,0.255,0.362,2,2,0.5,0,2,14,5,16,2,0.298,0.106,0.34,0.043,17.554,58,5
0,26,18,5,31,49,0.531,0.633,3,1,0.75,0,2,14,17,10,2,0.286,0.347,0.204,0.041,17.555,59,5
0,22,20,3,25,45,0.489,0.556,5,4,0.556,2,1,11,15,11,4,0.244,0.333,0.244,0.089,17.554,60,5
0,20,20,6,26,46,0.435,0.565,2,2,0.5,2,1,12,9,14,1,0.261,0.196,0.304,0.022,17.546,61,5
0,17,24,8,25,49,0.347,0.51,3,2,0.6,3,0,9,8,15,5,0.184,0.163,0.306,0.102,17.537,62,5
0,21,20,6,27,47,0.447,0.574,6,3,0.667,4,0,15,8,15,2,0.319,0.17,0.319,0.043,17.542,63,5
0,22,23,0,22,45,0.489,0.489,1,4,0.2,3,3,12,12,12,0,0.267,0.267,0.267,0,17.537,64,5
0,25,20,3,28,48,0.521,0.583,2,0,1,1,3,19,10,17,1,0.396,0.208,0.354,0.021,17.544,65,5
0,21,23,3,24,47,0.447,0.511,4,3,0.571,3,1,13,7,16,4,0.277,0.149,0.34,0.085,17.546,66,5
0,18,23,5,23,46,0.391,0.5,2,1,0.667,2,1,16,11,12,3,0.348,0.239,0.261,0.065,17.557,67,5
0,24,17,4,28,45,0.533,0.622,1,2,0.333,0,0,20,11,17,1,0.444,0.244,0.378,0.022,17.559,68,5
0,18,23,5,23,46,0.391,0.5,3,1,0.75,1,2,16,12,11,1,0.348,0.261,0.239,0.022,17.57,69,5
0,15,25,5,20,45,0.333,0.444,2,2,0.5,2,5,15,8,14,6,0.333,0.178,0.311,0.133,17.562,70,5
0,21,15,6,27,42,0.5,0.643,2,0,1,0,1,13,15,15,3,0.31,0.357,0.357,0.071,17.566,71,5
0,18,21,4,22,43,0.419,0.512,3,0,1,2,1,13,9,13,2,0.302,0.209,0.302,0.047,17.569,72,5
0,22,21,2,24,45,0.489,0.533,2,3,0.4,2,1,11,15,16,4,0.244,0.333,0.356,0.089,17.567,73,5
0,24,16,3,27,43,0.558,0.628,3,0,1,2,1,18,13,12,3,0.419,0.302,0.279,0.07,17.573,74,5
0,16,22,5,21,43,0.372,0.488,1,2,0.333,1,2,16,11,13,2,0.372,0.256,0.302,0.047,17.576,75,5
0,18,24,2,20,44,0.409,0.455,5,1,0.833,0,4,12,11,17,4,0.273,0.25,0.386,0.091,17.583,76,5
0,15,27,4,19,46,0.326,0.413,1,3,0.25,0,2,16,8,14,2,0.348,0.174,0.304,0.043,17.582,77,5
0,21,19,4,25,44,0.477,0.568,5,1,0.833,3,0,15,11,15,1,0.341,0.25,0.341,0.023,17.581,78,5
0,17,24,4,21,45,0.378,0.467,0,4,0,1,1,13,10,15,4,0.289,0.222,0.333,0.089,17.593,79,5
0,21,25,2,23,48,0.438,0.479,4,2,0.667,2,2,16,6,17,1,0.333,0.125,0.354,0.021,17.598,80,5
0,23,20,0,23,43,0.535,0.535,5,1,0.833,1,1,15,12,7,1,0.349,0.279,0.163,0.023,17.602,81,5
0,26,19,1,27,46,0.565,0.587,8,1,0.889,1,1,13,9,16,2,0.283,0.196,0.348,0.043,17.606,82,5
0,22,21,3,25,46,0.478,0.543,5,1,0.833,1,3,14,11,15,2,0.304,0.239,0.326,0.043,17.613,83,5
0,21,23,2,23,46,0.457,0.5,4,3,0.571,1,3,14,8,13,3,0.304,0.174,0.283,0.065,17.605,84,5
0,16,22,6,22,44,0.364,0.5,4,1,0.8,0,3,8,10,17,3,0.182,0.227,0.386,0.068,17.61,85,5
0,22,17,7,29,46,0.478,0.63,3,1,0.75,2,0,12,14,13,5,0.261,0.304,0.283,0.109,17.601,86,5
0,18,21,6,24,45,0.4,0.533,1,6,0.143,3,0,13,10,18,4,0.289,0.222,0.4,0.089,17.602,87,5
0,20,20,4,24,44,0.455,0.545,4,1,0.8,2,5,13,11,16,3,0.295,0.25,0.364,0.068,17.607,88,5
0,18,22,4,22,44,0.409,0.5,5,2,0.714,1,2,15,10,12,2,0.341,0.227,0.273,0.045,17.609,89,5
0,21,18,7,28,46,0.457,0.609,3,1,0.75,6,1,12,7,15,2,0.261,0.152,0.326,0.043,17.608,90,5
0,22,18,4,26,44,0.5,0.591,4,3,0.571,3,2,14,13,10,1,0.318,0.295,0.227,0.023,17.6,91,5
0,23,20,1,24,44,0.523,0.545,2,2,0.5,2,1,11,10,14,0,0.25,0.227,0.318,0,17.598,92,5
0,21,18,5,26,44,0.477,0.591,2,4,0.333,0,1,15,14,11,4,0.341,0.318,0.25,0.091,17.6,93,5
0,17,26,1,18,44,0.386,0.409,3,4,0.429,2,2,14,9,16,3,0.318,0.205,0.364,0.068,17.609,94,5
0,17,25,4,21,46,0.37,0.457,4,1,0.8,4,3,13,9,8,3,0.283,0.196,0.174,0.065,17.599,95,5
0,21,21,5,26,47,0.447,0.553,6,2,0.75,1,0,10,14,15,4,0.213,0.298,0.319,0.085,17.597,96,5
0,23,16,5,28,44,0.523,0.636,4,1,0.8,4,2,9,12,14,3,0.205,0.273,0.318,0.068,17.111,1,9
0,17,24,4,21,45,0.378,0.467,1,2,0.333,1,3,13,12,14,3,0.289,0.267,0.311,0.067,17.648,2,9
0,18,21,6,24,45,0.4,0.533,2,2,0.5,1,3,16,9,10,5,0.356,0.2,0.222,0.111,17.634,3,9
0,20,17,7,27,44,0.455,0.614,3,1,0.75,2,1,12,11,17,1,0.273,0.25,0.386,0.023,17.664,4,9
0,27,17,3,30,47,0.574,0.638,6,1,0.857,4,4,17,10,11,2,0.362,0.213,0.234,0.043,17.727,5,9
0,25,20,3,28,48,0.521,0.583,5,3,0.625,4,1,16,11,11,2,0.333,0.229,0.229,0.042,17.845,6,9
0,25,18,3,28,46,0.543,0.609,7,1,0.875,4,2,21,8,11,0,0.457,0.174,0.239,0,17.856,7,9
0,22,20,2,24,44,0.5,0.545,3,1,0.75,1,2,12,9,13,1,0.273,0.205,0.295,0.023,17.793,8,9
0,16,23,6,22,45,0.356,0.489,0,4,0,4,1,17,6,13,4,0.378,0.133,0.289,0.089,17.709,9,9
0,18,21,7,25,46,0.391,0.543,2,1,0.667,2,3,16,8,17,5,0.348,0.174,0.37,0.109,17.737,10,9
0,23,18,4,27,45,0.511,0.6,3,3,0.5,2,1,10,10,16,4,0.222,0.222,0.356,0.089,17.727,11,9
0,23,17,6,29,46,0.5,0.63,6,4,0.6,3,2,16,12,11,3,0.348,0.261,0.239,0.065,17.728,12,9
0,17,23,4,21,44,0.386,0.477,1,6,0.143,2,1,17,7,19,3,0.386,0.159,0.432,0.068,17.718,13,9
0,20,22,2,22,44,0.455,0.5,3,4,0.429,2,1,10,12,12,3,0.227,0.273,0.273,0.068,17.683,14,9
0,22,18,4,26,44,0.5,0.591,4,3,0.571,3,0,10,10,20,5,0.227,0.227,0.455,0.114,17.704,15,9
0,22,18,6,28,46,0.478,0.609,4,0,1,3,2,14,12,14,3,0.304,0.261,0.304,0.065,17.692,16,9
0,17,21,5,22,43,0.395,0.512,2,3,0.4,1,1,16,11,16,3,0.372,0.256,0.372,0.07,17.735,17,9
0,22,19,5,27,46,0.478,0.587,3,2,0.6,0,0,16,8,15,1,0.348,0.174,0.326,0.022,17.787,18,9
0,20,26,1,21,47,0.426,0.447,3,2,0.6,1,3,17,8,10,1,0.362,0.17,0.213,0.021,17.768,19,9
0,17,24,6,23,47,0.362,0.489,4,2,0.667,1,4,10,8,20,1,0.213,0.17,0.426,0.021,17.762,20,9
0,22,16,6,28,44,0.5,0.636,1,2,0.333,3,3,14,9,11,0,0.318,0.205,0.25,0,17.779,21,9
0,24,18,4,28,46,0.522,0.609,2,1,0.667,1,0,10,14,15,8,0.217,0.304,0.326,0.174,17.763,22,9
0,22,21,2,24,45,0.489,0.533,3,2,0.6,4,1,13,12,9,2,0.289,0.267,0.2,0.044,17.741,23,9
0,22,19,4,26,45,0.489,0.578,4,3,0.571,1,1,11,11,10,1,0.244,0.244,0.222,0.022,17.734,24,9
0,19,24,3,22,46,0.413,0.478,2,2,0.5,2,4,14,8,11,3,0.304,0.174,0.239,0.065,17.749,25,9
0,25,17,4,29,46,0.543,0.63,2,2,0.5,3,2,15,14,12,2,0.326,0.304,0.261,0.043,17.719,26,9
0,17,24,4,21,45,0.378,0.467,4,2,0.667,4,1,16,4,10,1,0.356,0.089,0.222,0.022,17.667,27,9
0,16,25,3,19,44,0.364,0.432,6,1,0.857,2,2,18,11,10,1,0.409,0.25,0.227,0.023,17.684,28,9
0,20,24,4,24,48,0.417,0.5,3,3,0.5,2,4,14,10,14,3,0.292,0.208,0.292,0.062,17.697,29,9
0,16,26,3,19,45,0.356,0.422,2,5,0.286,1,5,10,8,15,2,0.222,0.178,0.333,0.044,17.694,30,9
0,21,24,2,23,47,0.447,0.489,3,1,0.75,5,4,17,8,11,2,0.362,0.17,0.234,0.043,17.687,31,9
0,20,24,1,21,45,0.444,0.467,5,3,0.625,2,1,18,13,6,2,0.4,0.289,0.133,0.044,17.68,32,9
0,19,25,5,24,49,0.388,0.49,1,4,0.2,2,4,14,11,11,2,0.286,0.224,0.224,0.041,17.69,33,9
0,17,26,3,20,46,0.37,0.435,2,2,0.5,1,4,12,12,9,2,0.261,0.261,0.196,0.043,17.663,34,9
0,23,23,3,26,49,0.469,0.531,3,3,0.5,4,1,19,9,14,1,0.388,0.184,0.286,0.02,17.659,35,9
0,22,17,6,28,45,0.489,0.622,3,0,1,1,3,14,11,15,2,0.311,0.244,0.333,0.044,17.669,36,9
0,21,22,2,23,45,0.467,0.511,2,2,0.5,2,3,11,11,14,5,0.244,0.244,0.311,0.111,17.658,37,9
0,19,24,4,23,47,0.404,0.489,6,4,0.6,2,4,19,8,14,1,0.404,0.17,0.298,0.021,17.66,38,9
0,19,25,4,23,48,0.396,0.479,0,2,0,2,4,11,7,19,5,0.229,0.146,0.396,0.104,17.665,39,9
0,22,20,4,26,46,0.478,0.565,2,4,0.333,1,2,16,11,16,1,0.348,0.239,0.348,0.022,17.659,40,9
0,20,22,2,22,44,0.455,0.5,4,2,0.667,3,4,14,9,13,0,0.318,0.205,0.295,0,17.657,41,9
0,21,24,0,21,45,0.467,0.467,2,0,1,1,0,11,12,15,2,0.244,0.267,0.333,0.044,17.657,42,9
0,24,19,1,25,44,0.545,0.568,5,2,0.714,2,1,15,11,14,2,0.341,0.25,0.318,0.045,17.658,43,9
0,24,17,5,29,46,0.522,0.63,3,2,0.6,2,2,14,13,11,1,0.304,0.283,0.239,0.022,17.645,44,9
0,23,23,0,23,46,0.5,0.5,4,2,0.667,1,2,13,14,10,3,0.283,0.304,0.217,0.065,17.635,45,9
0,21,24,3,24,48,0.438,0.5,3,2,0.6,3,3,13,7,18,6,0.271,0.146,0.375,0.125,17.645,46,9
0,21,23,3,24,47,0.447,0.511,3,3,0.5,3,1,7,10,17,5,0.149,0.213,0.362,0.106,17.631,47,9
0,19,22,4,23,45,0.422,0.511,1,3,0.25,1,2,17,9,15,3,0.378,0.2,0.333,0.067,17.629,48,9
0,19,17,7,26,43,0.442,0.605,3,1,0.75,2,0,8,14,16,5,0.186,0.326,0.372,0.116,17.642,49,9
0,19,21,6,25,46,0.413,0.543,3,1,0.75,3,2,11,7,18,4,0.239,0.152,0.391,0.087,17.643,50,9
0,19,24,4,23,47,0.404,0.489,1,6,0.143,3,1,12,6,18,3,0.255,0.128,0.383,0.064,17.642,51,9
0,20,21,4,24,45,0.444,0.533,6,3,0.667,2,3,12,15,11,1,0.267,0.333,0.244,0.022,17.647,52,9
0,25,20,2,27,47,0.532,0.574,5,2,0.714,2,1,13,14,13,4,0.277,0.298,0.277,0.085,17.653,53,9
0,18,26,1,19,45,0.4,0.422,2,3,0.4,5,1,15,6,15,3,0.333,0.133,0.333,0.067,17.642,54,9
0,28,15,2,30,45,0.622,0.667,3,1,0.75,3,1,17,15,7,1,0.378,0.333,0.156,0.022,17.637,55,9
0,19,22,4,23,45,0.422,0.511,2,0,1,1,3,15,12,15,2,0.333,0.267,0.333,0.044,17.643,56,9
0,15,25,5,20,45,0.333,0.444,1,4,0.2,3,5,11,8,15,4,0.244,0.178,0.333,0.089,17.634,57,9
0,17,25,2,19,44,0.386,0.432,4,3,0.571,1,1,16,9,16,4,0.364,0.205,0.364,0.091,17.631,58,9
0,19,24,2,21,45,0.422,0.467,5,4,0.556,1,1,12,12,14,2,0.267,0.267,0.311,0.044,17.631,59,9
0,28,16,2,30,46,0.609,0.652,4,2,0.667,5,2,9,13,11,1,0.196,0.283,0.239,0.022,17.634,60,9
0,20,24,3,23,47,0.426,0.489,2,1,0.667,3,3,20,10,11,1,0.426,0.213,0.234,0.021,17.631,61,9
0,22,15,7,29,44,0.5,0.659,4,2,0.667,4,0,14,12,13,1,0.318,0.273,0.295,0.023,17.63,62,9
0,21,19,5,26,45,0.467,0.578,5,2,0.714,2,3,7,12,14,1,0.156,0.267,0.311,0.022,17.633,63,9
0,25,16,5,30,46,0.543,0.652,3,1,0.75,1,1,16,12,15,2,0.348,0.261,0.326,0.043,17.625,64,9
0,20,25,0,20,45,0.444,0.444,5,2,0.714,0,0,12,10,11,2,0.267,0.222,0.244,0.044,17.629,65,9
0,20,20,6,26,46,0.435,0.565,0,2,0,0,2,16,11,14,2,0.348,0.239,0.304,0.043,17.637,66,9
0,18,23,4,22,45,0.4,0.489,1,1,0.5,5,4,13,10,14,1,0.289,0.222,0.311,0.022,17.618,67,9
0,19,24,5,24,48,0.396,0.5,4,1,0.8,2,3,12,9,12,1,0.25,0.188,0.25,0.021,17.621,68,9
0,21,23,2,23,46,0.457,0.5,5,5,0.5,3,1,14,11,12,3,0.304,0.239,0.261,0.065,17.62,69,9
0,18,22,6,24,46,0.391,0.522,1,2,0.333,0,3,17,6,19,4,0.37,0.13,0.413,0.087,17.632,70,9
0,17,19,8,25,44,0.386,0.568,4,2,0.667,2,0,15,7,14,1,0.341,0.159,0.318,0.023,17.64,71,9
0,24,18,3,27,45,0.533,0.6,3,2,0.6,2,4,14,14,11,1,0.311,0.311,0.244,0.022,17.625,72,9
0,19,21,7,26,47,0.404,0.553,6,3,0.667,2,1,13,9,14,1,0.277,0.191,0.298,0.021,17.621,73,9
0,15,26,4,19,45,0.333,0.422,2,3,0.4,0,2,14,11,15,5,0.311,0.244,0.333,0.111,17.624,74,9
0,15,28,3,18,46,0.326,0.391,1,1,0.5,3,5,12,8,13,4,0.261,0.174,0.283,0.087,17.627,75,9
0,23,17,3,26,43,0.535,0.605,2,3,0.4,2,2,13,17,11,1,0.302,0.395,0.256,0.023,17.619,76,9
0,17,24,6,23,47,0.362,0.489,0,1,0,4,2,15,9,14,0,0.319,0.191,0.298,0,17.606,77,9
0,21,21,4,25,46,0.457,0.543,3,1,0.75,5,2,16,10,15,2,0.348,0.217,0.326,0.043,17.602,78,9
0,17,22,5,22,44,0.386,0.5,2,3,0.4,2,2,16,7,15,3,0.364,0.159,0.341,0.068,17.606,79,9
0,27,14,4,31,45,0.6,0.689,5,3,0.625,3,0,16,14,10,1,0.356,0.311,0.222,0.022,17.599,80,9
0,26,16,4,30,46,0.565,0.652,4,0,1,3,1,13,15,10,1,0.283,0.326,0.217,0.022,17.597,81,9
0,25,21,2,27,48,0.521,0.562,3,3,0.5,3,2,14,14,11,2,0.292,0.292,0.229,0.042,17.6,82,9
0,18,25,2,20,45,0.4,0.444,5,2,0.714,1,2,15,9,13,2,0.333,0.2,0.289,0.044,17.601,83,9
0,21,21,3,24,45,0.467,0.533,1,0,1,3,3,16,8,17,1,0.356,0.178,0.378,0.022,17.602,84,9
0,22,20,4,26,46,0.478,0.565,3,0,1,3,2,11,13,15,6,0.239,0.283,0.326,0.13,17.599,85,9
0,17,26,4,21,47,0.362,0.447,2,1,0.667,1,2,17,10,16,2,0.362,0.213,0.34,0.043,17.605,86,9
0,21,24,2,23,47,0.447,0.489,2,1,0.667,1,3,10,12,17,5,0.213,0.255,0.362,0.106,17.611,87,9
0,22,18,6,28,46,0.478,0.609,5,1,0.833,2,2,15,11,14,1,0.326,0.239,0.304,0.022,17.605,88,9
0,21,24,2,23,47,0.447,0.489,4,2,0.667,3,3,10,12,13,4,0.213,0.255,0.277,0.085,17.604,89,9
0,15,26,3,18,44,0.341,0.409,3,3,0.5,3,4,15,4,13,3,0.341,0.091,0.295,0.068,17.598,90,9
0,21,20,4,25,45,0.467,0.556,1,2,0.333,3,2,13,11,15,4,0.289,0.244,0.333,0.089,17.595,91,9
0,16,24,5,21,45,0.356,0.467,3,3,0.5,1,2,16,9,14,3,0.356,0.2,0.311,0.067,17.598,92,9
0,21,22,2,23,45,0.467,0.511,6,0,1,4,1,19,5,17,5,0.422,0.111,0.378,0.111,17.597,93,9
0,20,21,4,24,45,0.444,0.533,1,2,0.333,2,3,15,6,16,6,0.333,0.133,0.356,0.133,17.584,94,9
0,25,19,5,30,49,0.51,0.612,3,1,0.75,2,3,8,17,12,3,0.163,0.347,0.245,0.061,17.582,95,9
0,15,32,3,18,50,0.3,0.36,1,3,0.25,1,2,11,4,19,4,0.22,0.08,0.38,0.08,17.582,96,9
0,15,23,7,22,45,0.333,0.489,2,2,0.5,0,1,13,8,15,3,0.289,0.178,0.333,0.067,17.438,1,9
0,22,17,5,27,44,0.5,0.614,7,1,0.875,1,1,12,13,14,5,0.273,0.295,0.318,0.114,17.544,2,9
0,19,23,3,22,45,0.422,0.489,7,2,0.778,1,0,16,12,10,2,0.356,0.267,0.222,0.044,17.372,3,9
0,19,19,7,26,45,0.422,0.578,2,5,0.286,2,1,19,6,17,3,0.422,0.133,0.378,0.067,17.479,4,9
0,23,19,5,28,47,0.489,0.596,7,2,0.778,2,4,15,11,13,3,0.319,0.234,0.277,0.064,17.638,5,9
0,16,23,7,23,46,0.348,0.5,2,1,0.667,3,5,15,8,13,1,0.326,0.174,0.283,0.022,17.646,6,9
0,18,25,5,23,48,0.375,0.479,3,4,0.429,1,2,12,13,12,3,0.25,0.271,0.25,0.062,17.589,7,9
0,12,25,7,19,44,0.273,0.432,0,1,0,2,1,15,2,22,5,0.341,0.045,0.5,0.114,17.695,8,9
0,17,26,2,19,45,0.378,0.422,2,1,0.667,2,2,19,7,16,5,0.422,0.156,0.356,0.111,17.703,9,9
0,20,24,1,21,45,0.444,0.467,4,1,0.8,2,2,11,11,10,1,0.244,0.244,0.222,0.022,17.683,10,9
0,23,18,4,27,45,0.511,0.6,5,1,0.833,1,2,16,10,11,3,0.356,0.222,0.244,0.067,17.66,11,9
0,18,23,6,24,47,0.383,0.511,5,5,0.5,3,2,21,7,11,3,0.447,0.149,0.234,0.064,17.653,12,9
0,16,26,0,16,42,0.381,0.381,4,2,0.667,2,1,13,10,14,2,0.31,0.238,0.333,0.048,17.694,13,9
0,19,22,2,21,43,0.442,0.488,2,3,0.4,2,0,13,12,13,5,0.302,0.279,0.302,0.116,17.639,14,9
0,23,17,7,30,47,0.489,0.638,1,2,0.333,2,1,12,9,14,2,0.255,0.191,0.298,0.043,17.674,15,9
0,20,24,5,25,49,0.408,0.51,3,3,0.5,5,2,19,7,17,3,0.388,0.143,0.347,0.061,17.67,16,9
